id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,投影X,投影Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0FFKGBVD3,永生五金建材,黄桷坪街道搬运西村158号附2号,13883287761,106.540159,29.49231,106.5223211,29.48536774,440118.9536,3261921.03,60603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.6
B001786U8F,渝铁·九龙苑,铁路二村,[],106.540222,29.49402,106.5223837,29.48707742,440126.0322,3262110.436,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0LUYHWOXK,齿禾口腔(黄桷坪店),黄桷坪搬运西村158号附3号,15696969882;18680907881,106.540307,29.492364,106.5224694,29.48542207,440133.3706,3261926.974,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0J06RRHHK,HEYU·艺术商店,黄桷坪街道黄桷坪正街川美后街,[],106.540374,29.489321,106.5225376,29.48238003,440138.1857,3261589.873,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.6
B0LRO6VGJI,四川美术学院(黄桷坪校区)-窗口,邮电路与新建路交叉口西南360米,[],106.540425,29.487775,106.5225892,29.48083456,440142.281,3261418.604,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.3
B0JRJBAUVI,万和医药连锁(马王坪正街店),都和广场北门西50米,023-62332584;023-62588044;18580143328,106.540692,29.465686,106.5228636,29.45875168,440155.9239,3258971.624,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JDPULMJL,牙舵手·康悦美口腔,李家沱街道马王坪正街12号2-201铺,[],106.540728,29.466286,106.5228995,29.45935163,440159.7586,3259038.08,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
B0LGFM8RO3,佰仁视康眼科诊所(巴南店),马王坪正街5-13号(李家沱西公交站后面),17725009597,106.540738,29.466178,106.5229096,29.45924368,440160.6707,3259026.114,90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[]
B0K0ZSZ36J,巴南佰仁巴滨路眼科诊所,马王坪正街与林萌路交叉口西北40米,17725009597,106.540749,29.466294,106.5229206,29.45935967,440161.8049,3259038.961,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[]
B0JK6M3AUB,博音助听器重庆李家沱直营中心,马王坪正街12号东南亚商厦二楼,17382335051,106.540764,29.465726,106.5229358,29.45879184,440162.9469,3258976.036,90602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B001786WHV,巴南李家沱新华书店,李家沱马王坪正街12号东南亚商厦,023-86532596,106.540767,29.465892,106.5229388,29.45895781,440163.3311,3258994.424,61205,购物服务;专卖店;书店,重庆市,重庆市,巴南区,,4.1
B0JRR5QYRX,快易通(寄卖行)二手奢侈品回收营业点,快易通寄卖行马王坪正街,17119867979,106.540773,29.466287,106.5229447,29.45935273,440164.1346,3259038.179,061300|070000,购物服务;特殊买卖场所;特殊买卖场所|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,3.6
B0KAYZZ0VV,王建诊所,电力五村1号附4号(四川美术学院地铁站4号口步行320米),15823065236,106.54072,29.489807,106.5228843,29.48286671,440172.0917,3261643.62,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0GUKDCZFX,康恩宠物诊所(黄桷花园店),黄桷坪黄桷花园搬运西村6号楼门面4号,023-68606390;13368170560;17382373040,106.540801,29.490496,106.5229654,29.48355571,440180.3498,3261719.922,90701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,3.6
B001786TUE,四川美术学院(黄桷坪校区),黄桷坪正街108号(四川美术学院地铁站4号口步行260米),023-86180888;023-86181033,106.541138,29.487559,106.5233042,29.48062027,440211.4725,3261394.492,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0HK9534E0,都和商场(李家沱店),李家沱326车站旁,[],106.541275,29.464822,106.5234485,29.45788923,440212.1291,3258875.762,60102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8
B0FFLPN7T1,和美安安宠物诊所(黄桷坪正街店),黄桷坪搬运西村1号附4号,18623437037,106.541156,29.49086,106.5233212,29.48392044,440215.0615,3261760.151,90701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4
B0H3XU1OFB,LAWSON罗森(电力高等专科学校店),黄桷坪街道邮电路搬运东村10-16号,023-68615676,106.541198,29.490024,106.5233636,29.48308476,440218.6784,3261667.534,060200|050000,购物服务;便民商店/便利店;便民商店/便利店|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,3.7
B001792M5X,新世纪超市(黄桷坪店),黄桷坪街道黄桷坪正街搬运西村3号黄桷花园,023-89087051,106.541198,29.490777,106.5233633,29.48383756,440219.098,3261750.946,60400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.4
B0017822ZY,黄桷花园,黄桷坪街道黄桷坪正街搬运西村3号,[],106.541217,29.491009,106.5233823,29.48406954,440221.0742,3261776.641,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0LAV190T6,双鉄金大厦,黄桷坪正街与龙吟路交叉口北180米,[],106.541278,29.485869,106.523445,29.47893103,440224.1405,3261207.248,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[]
B0LR2C590K,四川美术学院黄桷坪校区-公共艺术学院,新建路与邮电路交叉口西南340米,[],106.541275,29.487625,106.5234415,29.48068657,440224.827,3261401.768,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0K0R7KW13,熊仔宠物医院(邮电路店),邮电路8号(四川美术学院地铁站4号口步行250米),18225087806,106.54142,29.48986,106.5235862,29.48292131,440240.1672,3261649.309,90701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.2
B0GKXHFBLM,RELX悦刻专卖店(李家沱店),李家沱街道重百2楼后门,17358363580;18996161011,106.54158,29.465005,106.5237542,29.45807289,440241.8864,3258895.954,61200,购物服务;专卖店;专营店,重庆市,重庆市,巴南区,,4.1
B0FFGFPF2V,琦然易购(黄桷花园店),黄桷坪街道黄桷坪正街搬运西村3号黄桷花园,18883187778,106.541485,29.491386,106.5236509,29.48444705,440247.3355,3261818.332,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.5
B001792EMV,黄桷坪街道邮电支路社区卫生服务站,黄桷花园东北门旁(四川美术学院地铁站4号口步行270米),023-68503280,106.541564,29.491147,106.5237302,29.4842083,440254.8816,3261791.837,90102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[]
B001796D1G,四川美术学院黄桷坪校区-商业美术系,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.5416,29.486859,106.5237676,29.47992151,440255.9936,3261316.831,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0K6HSDIWY,名创优品(李家沱商场重百店),李家沱林荫村18号重百李家沱商场F1-19号商铺,18423691090,106.541738,29.464532,106.5239128,29.45760036,440256.9856,3258843.516,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0H0D7BANM,小米之家(巴南李家沱重百专区店),重庆市李家沱街道李家沱重百商场1F小米店,15213515930,106.541833,29.464806,106.524008,29.45787452,440266.3749,3258873.844,60305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,3.8
B001788DJW,永辉超市(巴南区都和广场店),李家沱林荫村18号都和广场负一楼永辉超市内自助收银机旁,4000601933,106.541841,29.465428,106.5240158,29.45849639,440267.4986,3258942.745,60400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.5
B0FFHX40Y2,重百(李家沱商场),李家沱林荫村18号,023-62858744;023-62858962,106.541859,29.46452,106.5240341,29.45758864,440268.7438,3258842.155,60101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.6
B00179264H,双铁金大楼,新市场叉路口14号,[],106.541716,29.493288,106.5238819,29.48634907,440270.8487,3262028.963,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0L275JNPS,苏宁易购(Suning Elec重庆李家沱马王坪正街店),林荫村18号都和广场,0598-5109291,106.541989,29.464906,106.5241643,29.45797485,440281.5983,3258884.881,60300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.7
B00178VTM8,苏宁易购李家沱店,得胜村小区,023-88158263,106.542019,29.465003,106.5241944,29.45807189,440284.5691,3258895.618,060304|060306,购物服务;家电电子卖场;苏宁|购物服务;家电电子卖场;数码电子,重庆市,重庆市,巴南区,,4.3
B0J17CI215,巴南衣聚汇服装批发城(百年商场店),李家沱正街160号,[],106.542573,29.465461,106.5247497,29.45853104,440338.6878,3258946.209,61100,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,巴南区,,4.2
B0FFIIN138,鑫斛药庄(黄桷坪店),黄桷坪新建路2号附5号,023-67634446;18523556051,106.542467,29.490819,106.5246357,29.48388244,440342.4745,3261755.267,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KKVBYS0F,百年商场(李家沱正街店),李家沱正街160号附4号(一城百年广场),[],106.542642,29.465122,106.524819,29.45819228,440345.2081,3258908.637,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0GDSRROF7,谊品生鲜(黄桷坪店),新建路1-1号(四川美术学院地铁站4号口步行170米),15983108889,106.542499,29.49081,106.5246678,29.48387352,440345.58,3261754.262,60703,购物服务;综合市场;农副产品市场,重庆市,重庆市,九龙坡区,,3.9
B00178TWMY,明鑫园,李家沱马王坪正街2号,[],106.542652,29.465929,106.5248288,29.45899911,440346.6286,3258998.031,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFGY6C3I,黄桷坪菜市场(龙隐花苑店),黄桷坪街道黄桷坪正街搬运西村3号黄桷花园,023-68516497;15998920432,106.542513,29.490837,106.5246818,29.48390054,440346.9559,3261757.249,60705,购物服务;综合市场;蔬菜市场,重庆市,重庆市,九龙坡区,,4
B0HRSCQPME,立达五金,黄桷坪正街3号附7号,023-68500816,106.542524,29.490082,106.5246931,29.48314577,440347.6054,3261673.612,60603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.7
B0017986O3,龚胜伦口腔诊所,黄桷坪街3号附8号,023-68509941,106.542532,29.490153,106.5247011,29.48321677,440348.4225,3261681.475,90202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B00170373E,光彩商场,李家沱正街160号,[],106.542693,29.465067,106.5248702,29.45813741,440350.1361,3258902.531,60102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.7
B00170I5J0,万和医药连锁(黄桷坪一店),搬运西村1号附3号(四川美术学院地铁站4号口步行150米),023-68506402;023-68516179,106.542551,29.490698,106.52472,29.48376166,440350.5723,3261741.841,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KRVLLPX6,华为授权体验店(都和广场),李家沱林荫村18号1-1号都和广场YM-1号房屋,023-62415946,106.542707,29.465822,106.524884,29.45889226,440351.9166,3258986.164,60305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.2
B001793EQ2,四川美术学院(黄桷坪校区)-应用美术学院,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.542587,29.487743,106.524757,29.48080753,440352.4291,3261414.496,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[]
B0HKHAB70S,无忧大药房,黄桷坪新建路2栋12号,[],106.542609,29.490487,106.5247782,29.48355085,440356.0928,3261718.453,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0L0DMMF1C,中国联通智慧生活馆(巴南驰达营业厅),马王坪正街2号明鑫园5号商铺,023-89800605,106.542768,29.46584,106.5249451,29.45891039,440357.8573,3258988.142,070604|060305,生活服务;电讯营业厅;中国联通营业厅|购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.3
B0FFGWP1S4,桐君阁大药房(黄桷坪正街店),新建路2号附9号(邮局对面),023-86182826;023-86182879;13220300858,106.5427,29.490571,106.5248694,29.48363503,440364.9849,3261727.734,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I4O5,和平药房(黄桷坪店),新建路2号附8号(四川美术学院地铁站4号口步行130米),023-81157240;13617633629,106.54273,29.490544,106.5248995,29.48360811,440367.8859,3261724.735,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIUPBVP,格意(李家沱百年广场店),李家沱正街16号一城百年广场,023-68037658,106.542875,29.465375,106.5250525,29.45844575,440368.0023,3258936.602,050800|060000,餐饮服务;糕饼店;糕饼店|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,4
B0ID0A3K6J,渝品惠特价小商品(重庆百年商场店),光彩商场东门旁,15923213561,106.542878,29.4649,106.5250557,29.45797086,440368.0303,3258883.983,60701,购物服务;综合市场;小商品市场,重庆市,重庆市,巴南区,,3.7
B0JAYB8039,百丰广场,李家沱正街与马王坪正街交叉口西南60米,[],106.542886,29.465076,106.5250637,29.45814684,440368.9058,3258903.477,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0H6RH8EEW,开锁刻章配钥匙,马王坪正街2号(明鑫苑电信旁),[],106.542899,29.465824,106.5250765,29.45889469,440370.585,3258986.335,060200|070000,购物服务;便民商店/便利店;便民商店/便利店|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,4.4
B0FFIP5JIW,禹云贵诊所,新建路2号附10号,[],106.54278,29.490451,106.5249496,29.48351525,440372.6944,3261714.42,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0FFJRCP60,西渝皮艺馆,黄桷坪街4号附7号,13648323906,106.542791,29.489845,106.5249608,29.48290943,440373.4269,3261647.288,061100|070000,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,九龙坡区,,3.8
B001786TSP,江苏炒货(黄桷坪店),黄桷坪街4号附3号(福星楼西北),13638320444,106.54282,29.489783,106.5249899,29.48284751,440376.2113,3261640.413,60704,购物服务;综合市场;果品市场,重庆市,重庆市,九龙坡区,,3.6
B0K3X55M6H,重庆御通大药房,新建路3栋28号,023-68687573,106.542983,29.490253,106.5251532,29.48331776,440392.3163,3261692.433,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFL8GHLQ,海通大药房(田永雄店),新建路3幢28号,023-68687573,106.542983,29.490254,106.5251532,29.48331876,440392.3169,3261692.544,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00179458V,鲁轩美术培训学校(黄桷坪总部校区),黄桷坪正街5号附10号(四川美术学院地铁站4号口旁),15826287260;15923147511,106.542999,29.48941,106.5251695,29.48247502,440393.4033,3261599.047,141400|060000,科教文化服务;培训机构;培训机构|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.5
B0JR7LHYJP,freefall艺术商店,黄桷坪街5号附8号(四川美术学院地铁站4号口旁),15608028239,106.543088,29.489322,106.5252588,29.48238724,440402.0054,3261589.275,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4
B001795Z14,黄正街社区卫生服务站,新建路3号附22号(四川美术学院地铁站4号口步行110米),023-61567842;023-68503280,106.543151,29.49018,106.5253217,29.48324515,440408.6056,3261684.302,90102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[]
B0GU71NVBW,LAWSON罗森(黄桷坪店),新建路3号(四川美术学院地铁站4号口旁),023-68675530,106.543182,29.489805,106.5253529,29.48287032,440411.4106,3261642.754,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.1
B001792SH0,笔啸轩美术用品店(黄桷坪店),黄桷坪正街213号附6号,17783991297,106.543317,29.487887,106.5254888,29.48095313,440423.468,3261430.254,60800,购物服务;文化用品店;文化用品店,重庆市,重庆市,九龙坡区,,3.7
B0IBNUL0QZ,程康理疗,黄桷坪铁路三村11-8号,13996033597;15826082238,106.543351,29.492722,106.5255214,29.48578692,440429.4569,3261965.835,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.9
B0017917F9,中国移动(恒泰特约代理店),黄桷坪正街福星楼8号附6号,[],106.543405,29.488614,106.5255768,29.48168014,440432.4253,3261510.763,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.3
B0G3LDHSND,中国移动5G(兴科黄桷坪营业厅)(暂停营业),黄桷坪正街8号福星楼附6号,15923274688;15923274689,106.543422,29.48878,106.5255938,29.48184613,440434.1699,3261529.147,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.3
B0FFIZR9KA,金田便利超市,福星楼8号附7号(四川美术学院地铁站4号口步行90米),023-68604655,106.543425,29.488875,106.5255968,29.48194111,440434.5142,3261539.67,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.2
B0017078S0,王春梅牙科(中共黄桷坪街道工作委员会西北),黄桷坪正街8号附4号,19198517061,106.543434,29.48876,106.5256059,29.48182616,440435.3252,3261526.929,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B001703A42,福星楼,黄桷坪正街,[],106.543497,29.488765,106.525669,29.4818313,440441.4517,3261527.466,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[]
B00178VKGB,千叶眼镜(南庭花园店),南庭花园,023-62869990,106.543676,29.465577,106.5258556,29.45864949,440445.9909,3258958.767,61204,购物服务;专卖店;眼镜店,重庆市,重庆市,巴南区,,4.2
B0L1AUJIA7,云池水岸,李渡路59号,[],106.543774,29.469218,106.5259527,29.46228984,440457.537,3259362.077,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B001786TIX,龙隐花苑,铁路四村12号,[],106.543658,29.49069,106.5258299,29.48375615,440458.169,3261740.662,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0LAV52CIO,玩子中古屋,黄桷坪街9号附2号(四川美术学院地铁站4号口步行170米),17783850623,106.543677,29.488609,106.5258495,29.48167574,440458.8613,3261510.137,61200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4
B0JD6M17I4,菲林好玩(黄正街社区店),黄桷坪街9号附1号(四川美术学院地铁站4号口步行170米),17783850623,106.543683,29.488583,106.5258556,29.48164976,440459.43,3261507.256,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.3
B0JG9L9I8Q,不名曰·蝴蝶手作DIY(黄正街社区店),黄桷坪正街9号1楼5号,17623201808,106.543692,29.488671,106.5258646,29.48173776,440460.3537,3261517.001,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.1
B0G0P9IVAU,小美院(四川美术学院家属区),黄椎坪街道黄桶坪正街185号附近,[],106.543808,29.486954,106.5259814,29.48002147,440470.6766,3261326.772,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0017946NW,黄正街社区,黄桷坪正街230附2号附近,[],106.543806,29.488414,106.5259789,29.48148108,440471.292,3261488.502,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0KR67Z6C2,铁路六村,龙吟路东50米(四川美术学院地铁站4号口步行410米),[],106.543844,29.486081,106.5260177,29.47914878,440473.6917,3261230.057,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B00178VN46,黄桷印象,黄桷枰正街232号,[],106.543994,29.487722,106.5261676,29.48078968,440489.1819,3261411.796,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0FFIR8I2V,齐恩超市(黄桷坪店),铁路四村12号附10号,18580030056,106.544059,29.490845,106.5262318,29.483912,440497.2314,3261757.725,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.8
B0LAP7F7LU,世贸广场-南区,李家沱正街与凯德路交叉口东140米,[],106.544421,29.460781,106.526604,29.45385625,440515.7654,3258427.283,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0FFFZ1G0J,曹明芳诊所,黃桷坪铁路四村12号附1号,023-61565050,106.544356,29.490457,106.5265297,29.48352476,440525.8838,3261714.665,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B00170I5CA,凤梧超市(李家沱总店),李家沱南庭花园b栋,023-62863723;18375677315,106.544507,29.465586,106.5266887,29.45866032,440526.7866,3258959.542,060705|060400,购物服务;综合市场;蔬菜市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4
B0I64SQRVJ,重庆李家沱大融城(暂停营业),李渡路与群乐路交叉口北200米,[],106.544509,29.467246,106.5266902,29.46031994,440527.9,3259143.43,60101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.3
B0H3JA1VMJ,军哥书屋(防空洞店),黄桷坪街道铁路五村(四川美术学院地铁站2号口步行110米),13508392488,106.545058,29.487913,106.5272343,29.48098297,440592.7068,3261432.668,61205,购物服务;专卖店;书店,重庆市,重庆市,九龙坡区,,4.6
B0FFHD5HQJ,东邦·小悦湾,巴南滨江路附近,[],106.545216,29.468508,106.5273986,29.46158318,440597.3301,3259283.039,120302|050100,商务住宅;住宅区;住宅小区|餐饮服务;中餐厅;中餐厅,重庆市,重庆市,巴南区,,[]
B0FFFEBHPX,新市场社区,黄桷坪铁路三村(四川美术学院地铁站4号口步行470米),[],106.545207,29.491636,106.5273825,29.4847053,440609.2491,3261845.038,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0K1B7SKUM,美国汉仕国际艺术涂料,南站货运大楼正对面,13696494422,106.545303,29.48402,106.5274811,29.47709152,440614.3662,3261001.359,60603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.3
B0FFH4843Q,东南亚菜市场,李家沱街道李渡路重庆明星大药房对面,023-61256194,106.545413,29.466038,106.5275969,29.45911419,440615.1159,3259009.368,60700,购物服务;综合市场;综合市场,重庆市,重庆市,巴南区,,4.2
B001792975,重庆南站货运楼,龙吟路重庆南站货场附近,[],106.545359,29.484434,106.5275371,29.47750553,440620.0384,3261047.204,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,4.4
B0FFGMKBYB,李家沱钻石公寓,林湖一路215号,[],106.545544,29.463065,106.5277291,29.45614217,440626.2083,3258679.994,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0LDPC00ZI,优贝儿童青少年自行车(巴南店),李渡路79号附21号,18680886675,106.545552,29.469519,106.5277352,29.46259467,440630.5526,3259394.942,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.7
B0K2OC7KBC,瑞豹运动自行车(巴南店),东邦·小悦湾一期,18680886675,106.545599,29.469224,106.5277824,29.46229984,440634.9586,3259362.251,61208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,4
B0I30SK9A0,三角道社区,铁路五村19号,[],106.54567,29.487448,106.527848,29.48051942,440651.9332,3261380.993,130106|120302,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[]
B0GRN46WSP,万鑫药房(巴滨路店),李渡路121-123号(东邦小悦湾),19922259594,106.546281,29.46821,106.5284664,29.46128755,440700.6967,3259249.738,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001793458,时代壹佰,巴南大道2号(恒大城附近),[],106.546375,29.463956,106.5285619,29.45703475,440707.487,3258778.47,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0JBYRZ5HX,东邦·小悦湾一期,李渡路与巴滨路交叉口南140米,[],106.546356,29.468895,106.5285414,29.46197254,440708.3656,3259325.599,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFL5CN8Z,巴南鸿宇二手厨具市场(东邦·小悦湾店),东邦小悦湾,13883062927;17702300321,106.546817,29.469726,106.5290033,29.46280433,440753.6371,3259417.527,60702,购物服务;综合市场;旧货市场,重庆市,重庆市,巴南区,,4.4
B0KA61BYN0,重庆市第七人民医院门诊部,群乐路与尚美大道交叉口北220米,[],106.546944,29.467582,106.5291312,29.46066111,440764.8003,3259179.989,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[]
B0HA56LHKZ,万达国际写字楼,青龙路与桃源二路交叉口东南80米,[],106.547152,29.514097,106.5293255,29.50716413,440810.6731,3264332.552,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0FFKBDNV7,重庆国草良品农业发展有限公司,巴滨路2128号附4号2-6,[],106.547653,29.471344,106.5298408,29.46442369,440835.792,3259596.532,120302|170200,商务住宅;住宅区;住宅小区|公司企业;公司;公司,重庆市,重庆市,巴南区,,[]
B001709XUV,重庆理工大学附属中心医院,重庆市巴南区李家沱工联一村1号(巴南大道重庆市第七人民医院西),023-62850631;023-62861120,106.547954,29.468136,106.5301435,29.46121709,440863.2841,3259241.079,90100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,4.3
B0JB31DPID,重庆市第七人民医院-家属区,李渡路与巴滨路交叉口东220米,[],106.54859,29.46969,106.5307806,29.46277204,440925.9597,3259413.047,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFGMHLRK,工联一村,李渡路与巴滨路交叉口东260米,[],106.548803,29.469523,106.5309942,29.46260551,440946.5716,3259394.488,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B00178X9M6,群乐佳苑,群乐路,[],106.54953,29.469935,106.5317228,29.4630189,441017.461,3259439.922,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0L2UCEJC8,重庆南岸区无忧传媒3栋,丹龙路17号数字产业·渝产业园,[],106.549675,29.512025,106.5318553,29.50509795,441054.6665,3264102.328,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0IDH5N0I6,新大新大厦,丹回路与丹龙路交叉口东280米,[],106.552675,29.511275,106.5348624,29.50435406,441345.7066,3264018.383,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0L12LV6YT,保亿中心2号楼,青龙路西侧保亿中心,[],106.552775,29.511525,106.5349626,29.50460418,441355.5577,3264046.046,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0FFJDT2MG,重庆市征兵大楼,南滨西路1号,[],106.555035,29.498231,106.5372316,29.49131817,441567.8578,3262572.776,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0FFLFP4RK,圆通速递(青龙路店),青龙路与白鹤路交叉口南100米,[],106.555068,29.513888,106.5372599,29.50697075,441579.5846,3264307.113,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,3.6
