Area_m2,Radius_m,Center_X,Center_Y,Elevation
99.68,5.63,442848.9,3260616.45,6
291.18,9.63,443907.91,3260615.86,6
222.32,8.41,442939.61,3260624.33,6
1909.08,24.65,442450.01,3260587.86,6
70.77,4.75,439882.44,3260647.11,6
40.85,3.61,439988.02,3260649.17,6
46.49,3.85,440023.84,3260655.69,6
117.04,6.1,439973.98,3260657.07,6
1138.17,19.03,443861.65,3260620.75,6
97.87,5.58,440038.27,3260658.42,6
62.05,4.44,439886.34,3260662.15,6
348.1,10.53,439908.26,3260650.94,6
63.82,4.51,438472.78,3260673.2,6
193.37,7.85,442954.59,3260654.86,6
258.96,9.08,442241.31,3260659.1,6
192.74,7.83,442163.17,3260662.89,6
690.38,14.82,443620.42,3260647.81,6
75.23,4.89,438482.11,3260687.23,6
218.49,8.34,439918.79,3260683.15,6
881.43,16.75,438827.66,3260692.01,6
157.94,7.09,443015.2,3260677.75,6
172.01,7.4,443843.93,3260669.45,6
171.9,7.4,443813.75,3260674.13,6
113.5,6.01,443974.36,3260678.96,6
448.87,11.95,443905.37,3260678.23,6
64.43,4.53,443710.17,3260695.8,6
185.23,7.68,442192.62,3260700.46,6
33.51,3.27,438467.72,3260727.51,6
39.28,3.54,443792.12,3260699.59,6
25.19,2.83,443709,3260708.39,6
127.72,6.38,443723.81,3260705.14,6
65.74,4.57,438472.12,3260736.4,6
98.24,5.59,443893.63,3260706.77,6
144.69,6.79,439888.91,3260729.28,6
404.5,11.35,443570.63,3260703.85,6
49.32,3.96,443718.24,3260713.83,6
126.02,6.33,443643.77,3260712.05,6
57.96,4.3,438479.49,3260743.28,6
490.87,12.5,443347.89,3260712.51,6
72.55,4.81,442564.16,3260722.29,6
102.38,5.71,438488.14,3260747.52,6
196.81,7.91,442287.95,3260724.72,6
334.79,10.32,443906.21,3260715.06,6
168.79,7.33,443493.41,3260724.01,6
66.38,4.6,442570.49,3260731.28,6
134.81,6.55,442307.27,3260734.4,6
62.38,4.46,438522.77,3260755.71,6
102.05,5.7,440051.74,3260747.93,6
96.11,5.53,443724.53,3260727.95,6
169.06,7.34,443609.48,3260730.45,6
257.48,9.05,443630.39,3260733.09,6
3230.1,32.07,442246.79,3260721.96,6
97.9,5.58,443675.29,3260736.05,6
397.82,11.25,443354.46,3260735.67,6
55.23,4.19,438364.44,3260770.28,6
110.39,5.93,443482.22,3260742.48,6
28.81,3.03,438483.47,3260773.27,6
252.34,8.96,442314.17,3260751.99,6
423.4,11.61,443378.48,3260745.77,6
70.58,4.74,438374.02,3260786.66,6
408.4,11.4,442904.43,3260758.15,6
53.11,4.11,443661.75,3260761.4,6
200.36,7.99,443489.67,3260759.45,6
99.03,5.61,442259.37,3260776.3,6
53.73,4.14,438498.96,3260799.67,6
36.2,3.39,438493.43,3260803.53,6
38.79,3.51,438375,3260807.52,6
322.61,10.13,443520.53,3260779.54,6
139.46,6.66,443599.34,3260786.13,6
438,11.81,442256.54,3260788.73,6
117.19,6.11,438732.1,3260812.11,6
42.51,3.68,443667,3260796.47,6
92.55,5.43,443462.16,3260805.71,6
243.9,8.81,443673.46,3260807.24,6
186.74,7.71,443512.9,3260804.66,6
316,10.03,443532.07,3260804.83,6
168.46,7.32,442317.68,3260817.62,6
64.59,4.53,443739.25,3260815.65,6
73.27,4.83,438386.46,3260845.55,6
19.64,2.5,438381.89,3260854.92,6
82.36,5.12,443484.1,3260826.1,6
80.58,5.06,443744.99,3260827.22,6
96.37,5.54,443682.32,3260829.25,6
137.69,6.62,443629.18,3260834.26,6
65.5,4.57,438374.41,3260865.18,6
222.82,8.42,443484.74,3260836.33,6
158.63,7.11,443747.47,3260837.3,6
68.75,4.68,439196.43,3260865.03,6
656.36,14.45,443493.74,3260822.37,6
195.68,7.89,443561.11,3260844.01,6
56.77,4.25,439202.93,3260875.61,6
303.86,9.83,439497.62,3260866.35,6
1641.97,22.86,442751.33,3260821.5,6
244.93,8.83,443579.87,3260864.64,6
98.76,5.61,443772.4,3260872.93,6
101.9,5.7,443750.91,3260872.85,6
162.34,7.19,443778.25,3260900.4,6
90.81,5.38,443763.77,3260902.66,6
125.84,6.33,443820.81,3260900.33,6
1377.23,20.94,438488.63,3260919.56,6
1387.26,21.01,438979.74,3260880.57,6
88.6,5.31,443809.76,3260910.99,6
81.91,5.11,443766.65,3260916.49,6
285.44,9.53,443604.15,3260921.95,6
262.54,9.14,443779.98,3260935.5,6
528.49,12.97,443586.11,3260933.84,6
557.74,13.32,438688.97,3260954.94,6
435.65,11.78,438651.49,3260970.26,6
195.24,7.88,439492.54,3260979.11,6
385.29,11.07,438637.21,3260972.92,6
155.2,7.03,438704.58,3260992.27,6
79.7,5.04,439492.72,3260992.12,6
379.08,10.98,438609.66,3260985.47,6
65.13,4.55,438678.26,3261012.51,6
138.08,6.63,439446.49,3261011.14,6
75.02,4.89,439517.46,3261021.74,6
145.1,6.8,439458.83,3261020.32,6
674.9,14.66,438717.55,3261019.12,6
2965.54,30.72,443540.69,3260967.34,6
170.22,7.36,439443.29,3261026.42,6
53.2,4.12,439514.71,3261038.62,6
213.11,8.24,438774.11,3261037.74,6
584.29,13.64,438706.11,3261034.65,6
269.78,9.27,443392.55,3261019.92,6
103.26,5.73,443487.7,3261022.85,6
1495.99,21.82,442723.65,3261011.33,6
166.11,7.27,443805.78,3261028.84,6
77.05,4.95,443383.97,3261040.3,6
391.66,11.17,438918.37,3261052.05,6
509.21,12.73,439649.89,3261047.93,6
902.89,16.95,439468.36,3261050.05,6
406.38,11.37,442752.41,3261044.22,6
342.44,10.44,438384.89,3261068.85,6
74.23,4.86,438717.02,3261077.88,6
87.87,5.29,438406.85,3261084.42,6
205.95,8.1,439631.7,3261072.11,6
903.19,16.96,439374.61,3261068.8,6
51.29,4.04,443688.11,3261067.69,6
111.92,5.97,443717.94,3261068.15,6
491.12,12.5,442670.95,3261058.64,6
88.41,5.3,443804.82,3261068.37,6
133.23,6.51,443716.79,3261077.32,6
189.02,7.76,443693.39,3261078.29,6
103.78,5.75,439615.11,3261109.2,6
455.2,12.04,439445.23,3261106.97,6
524.79,12.92,438545.46,3261109.83,6
58.93,4.33,443814.16,3261097.35,6
3255.12,32.19,443292.07,3261066.62,6
6560.08,45.7,443501.26,3261056.31,6
790.09,15.86,439524.51,3261111.4,6
907,16.99,439329.55,3261112.45,6
824.85,16.2,438462.78,3261119.24,6
80.66,5.07,443752.45,3261109.59,6
1635.7,22.82,442802.88,3261102.14,6
118.04,6.13,439236.51,3261145.48,6
483.3,12.4,438518.57,3261143.43,6
118.75,6.15,439217.83,3261147.89,6
89.99,5.35,443743.67,3261123.99,6
853.53,16.48,438551.46,3261134.04,6
113.69,6.02,443860.89,3261123.96,6
896.8,16.9,439465.45,3261137.74,6
62.89,4.47,443878.15,3261133.1,6
129.03,6.41,443837.18,3261136.95,6
913.78,17.05,439393.83,3261146.4,6
175.95,7.48,442855.63,3261139.65,6
657.74,14.47,438724.6,3261152.92,6
868.79,16.63,439480.52,3261161.15,6
362.86,10.75,439339.12,3261178.61,6
4727.14,38.79,439102.72,3261163.21,6
977.3,17.64,439399.74,3261182.06,6
186.4,7.7,443780.79,3261189.43,6
161.41,7.17,439001.43,3261231.94,6
1153.47,19.16,439422.86,3261219.63,6
122.96,6.26,443765.89,3261216.75,6
108.3,5.87,443748.96,3261232.82,6
189.61,7.77,443471,3261232.53,6
988.76,17.74,438953.59,3261252.78,6
265.26,9.19,438673.12,3261269.91,6
2056.81,25.59,439349.94,3261248.94,6
369.67,10.85,443634.05,3261238.97,6
992.75,17.78,439005.93,3261280.31,6
124.12,6.29,443627.87,3261269.13,6
40.63,3.6,439166.2,3261300.95,6
385.22,11.07,438758.88,3261300.44,6
1124.29,18.92,443733.29,3261264.14,6
954.2,17.43,439010.28,3261297.91,6
273.79,9.34,438783.32,3261305.34,6
98.81,5.61,439191.76,3261308.16,6
904.54,16.97,438917.68,3261311.7,6
35.9,3.38,443565.64,3261298.01,6
1469.28,21.63,443651.51,3261271.36,6
869.1,16.63,439012.6,3261313.98,6
433.17,11.74,443497.19,3261283.35,6
80.15,5.05,443515.19,3261310.27,6
911.97,17.04,438922.81,3261329.09,6
353.63,10.61,439410.77,3261328.1,6
752.77,15.48,439013.59,3261330.99,6
510.93,12.75,443594.05,3261307.8,6
610.52,13.94,439011.12,3261348.25,6
921.16,17.12,438926.58,3261347.35,6
211.55,8.21,443523.51,3261327.71,6
3069.87,31.26,443671.31,3261301.46,6
116.09,6.08,439110.24,3261366.69,6
568.32,13.45,439370.42,3261355.36,6
610.8,13.94,438943.3,3261363.25,6
743.2,15.38,443555.92,3261335.73,6
783.75,15.79,443089.56,3261340.68,6
1077.25,18.52,439006.15,3261366.92,6
1338.74,20.64,443612.67,3261338.3,6
826.74,16.22,443774.5,3261347.02,6
238.95,8.72,442908.57,3261385.56,6
268.77,9.25,443558.45,3261385.42,6
67.08,4.62,441801.84,3261408.8,6
252.31,8.96,442910.64,3261412.27,6
142,6.72,443864.58,3261411.97,6
278.94,9.42,443614.42,3261417.57,6
995.48,17.8,443584.67,3261413.27,6
280.19,9.44,443620.08,3261427.19,6
125.18,6.31,443954.08,3261432.92,6
276.29,9.38,443630.16,3261442.36,6
860.06,16.55,443468.76,3261429.55,6
366.37,10.8,441692.15,3261462.7,6
272.18,9.31,443634.64,3261451.88,6
1062.84,18.39,443447.54,3261440.76,6
83.98,5.17,441664.36,3261480.08,6
267.43,9.23,443641.88,3261464.39,6
1176.49,19.35,443426.08,3261451.93,6
1256.82,20,443547.97,3261455.41,6
681.35,14.73,443597.24,3261456.37,6
541.43,13.13,443808.66,3261479.17,6
277.12,9.39,441919,3261490.68,6
1260.38,20.03,443527.53,3261469.64,6
124.22,6.29,441144.48,3261506.33,6
974.23,17.61,443589.91,3261469.72,6
646.42,14.34,443654.73,3261483.23,6
352.93,10.6,443817.92,3261502.93,6
1093.3,18.65,443504.77,3261483.67,6
114.35,6.03,441739.15,3261526.06,6
477.93,12.33,443775.32,3261505.91,6
193.18,7.84,441488.7,3261531.28,6
1109.63,18.79,443485.45,3261497.5,6
1000.42,17.84,443582.02,3261503.6,6
590.88,13.71,443622.22,3261513.26,6
215.09,8.27,441736.5,3261543.63,6
28.31,3,441865.23,3261544.83,6
117.32,6.11,441827.14,3261544.57,6
87.72,5.28,441173.96,3261547.63,6
101.34,5.68,441185.47,3261548.09,6
1334.36,20.61,443465.98,3261510.04,6
91.34,5.39,441856.29,3261546.35,6
1005.25,17.89,443561.17,3261520.11,6
72.91,4.82,441872.68,3261550.63,6
951.26,17.4,441023.4,3261553.04,6
373.09,10.9,443957.71,3261532.1,6
27.95,2.98,441626.41,3261561.17,6
235.05,8.65,442974.45,3261546.79,6
210.33,8.18,442846.6,3261551.99,6
938.73,17.29,443541.28,3261535.25,6
369.91,10.85,441400.66,3261564.88,6
626.71,14.12,441806.46,3261560.57,6
326.93,10.2,441425.96,3261556.8,6
964.04,17.52,443449.47,3261531.34,6
878.16,16.72,443520.34,3261549.92,6
662.48,14.52,443950.97,3261553.65,6
70.58,4.74,443987.81,3261569.14,6
1680.28,23.13,442947.77,3261508.33,6
431.03,11.71,441919.85,3261575.75,6
68.24,4.66,441037.15,3261588.82,6
1533.8,22.1,443578.77,3261555.56,6
763.13,15.59,443501.23,3261563.85,6
214.98,8.27,443087.45,3261586.73,6
62.51,4.46,441726.78,3261596.32,6
53.62,4.13,441742.79,3261596.69,6
115.4,6.06,442985.44,3261595.26,6
2882.64,30.29,443816.8,3261564.13,6
244.55,8.82,441179.45,3261599.86,6
42.66,3.68,441734.55,3261613.45,6
57.94,4.29,443250.22,3261607.82,6
815.48,16.11,441158.7,3261601.56,6
251.39,8.95,443527.99,3261605.92,6
171.91,7.4,441181.2,3261629.94,6
236.38,8.67,442018.65,3261620.68,6
1.67,0.73,443993.25,3261604.49,6
551.03,13.24,441355.81,3261626.27,6
92.73,5.43,443209.1,3261625.3,6
68.36,4.66,442012.33,3261632.77,6
545.36,13.18,441949.43,3261632.64,6
98.9,5.61,441214.61,3261643.25,6
94.42,5.48,441031.54,3261647.94,6
79.39,5.03,440627.74,3261649.12,6
43.53,3.72,441731.01,3261646.76,6
178.41,7.54,441410.11,3261644.34,6
176.25,7.49,441326.08,3261644.84,6
40.25,3.58,441747.65,3261654.25,6
15.37,2.21,441753.68,3261655.99,6
471.93,12.26,441351.17,3261647.4,6
325.22,10.17,443258.48,3261645.88,6
302.83,9.82,443532.74,3261645.91,6
79.57,5.03,441758.86,3261660.79,6
232.41,8.6,440946.18,3261660.42,6
217.74,8.33,441211.27,3261659.26,6
230.93,8.57,440979.36,3261665.42,6
70.06,4.72,443478.4,3261656.18,6
415.52,11.5,443464.05,3261652.37,6
33.37,3.26,441743.12,3261676.56,6
38,3.48,443482.4,3261669.27,6
241.84,8.77,440513.46,3261684.59,6
67.12,4.62,443447.11,3261670.43,6
189.99,7.78,441354.62,3261678.04,6
42.4,3.67,443370.47,3261672.07,6
20.59,2.56,440939.54,3261688.61,6
224.13,8.45,442996.05,3261672.88,6
26.69,2.91,443455.72,3261678.21,6
74.98,4.89,441127.27,3261687.4,6
73.06,4.82,440481.19,3261694.37,6
71.15,4.76,443291.83,3261678.45,6
103.56,5.74,440507.73,3261696.88,6
224.01,8.44,441174.19,3261690.44,6
109.35,5.9,443336.85,3261682.14,6
130.3,6.44,440949.98,3261698.09,6
509.96,12.74,441213.67,3261685,6
967,17.54,441071.7,3261679.03,6
304.8,9.85,440484.36,3261703.4,6
142.5,6.73,441752.8,3261698.39,6
208.86,8.15,443446.34,3261687.61,6
206.63,8.11,443466.85,3261691.92,6
326.2,10.19,443369.75,3261699.95,6
161.5,7.17,443477.21,3261701.64,6
37.04,3.43,443301.84,3261713.28,6
240.8,8.75,441220.14,3261720.69,6
134.19,6.54,443475.09,3261713.11,6
35.28,3.35,443311.41,3261720.05,6
66.61,4.6,440406.12,3261732.08,6
62.08,4.45,443235.21,3261724.06,6
60.88,4.4,443385.84,3261726.66,6
1221.61,19.72,441106.49,3261716.35,6
53.82,4.14,443370.08,3261726.96,6
156.96,7.07,440390.33,3261744.02,6
67.57,4.64,443353.99,3261733.26,6
130.77,6.45,440683.74,3261749.7,6
163.74,7.22,440668.1,3261747.43,6
45.03,3.79,441914.51,3261747.43,6
238.13,8.71,443052.01,3261744.26,6
59.05,4.34,440685.7,3261764.03,6
153.68,6.99,442132.34,3261754.58,6
2038.85,25.48,441046.8,3261749.64,6
108.39,5.87,442162.75,3261769.6,6
827.31,16.23,440705.48,3261763.46,6
62.89,4.47,443500.67,3261764.42,6
324.25,10.16,441151.14,3261770.61,6
51.59,4.05,442070.09,3261774.42,6
34,3.29,442147.66,3261774.93,6
832.37,16.28,440773.19,3261770.83,6
109.58,5.91,441190.28,3261786.78,6
750.23,15.45,441099.11,3261772.3,6
74.45,4.87,440704.56,3261797.29,6
82.08,5.11,440787.91,3261802.88,6
97.3,5.57,443664.32,3261790.44,6
76.81,4.94,443485.48,3261793.61,6
128.16,6.39,443680.53,3261792.97,6
418.24,11.54,440509.94,3261800.33,6
103.84,5.75,443232.98,3261797.5,6
155.73,7.04,441286.18,3261808.21,6
73.36,4.83,443214.45,3261803.7,6
49.28,3.96,443451.49,3261806.73,6
61.61,4.43,443225.72,3261807.9,6
148.53,6.88,442068.77,3261817.52,6
60.37,4.38,443170.53,3261814.26,6
18.07,2.4,443513.25,3261819.36,6
337.54,10.37,441483.52,3261814.27,6
766.32,15.62,441470.12,3261806.83,6
106.4,5.82,441469.29,3261805.67,6
23.67,2.74,443228.25,3261820.97,6
192.24,7.82,443491.09,3261812.71,6
230.63,8.57,441240.73,3261824.5,6
148.97,6.89,440602.25,3261832.48,6
28.65,3.02,443505.23,3261822.62,6
221.12,8.39,443632.19,3261820.91,6
66.9,4.61,442142.83,3261831.39,6
141.52,6.71,443293.04,3261823.53,6
472.55,12.26,443690.82,3261818.59,6
1199.68,19.54,441148.63,3261827.96,6
345.53,10.49,441064.59,3261838.03,6
30.17,3.1,441194.83,3261853.21,6
98.5,5.6,443253,3261840.91,6
218.31,8.34,443672.05,3261837.01,6
64.26,4.52,443492.49,3261845.7,6
1805.07,23.97,440310.8,3261838.07,6
46.49,3.85,443480.54,3261848.77,6
67.65,4.64,443468.77,3261848.98,6
1744.55,23.56,440736.33,3261841.3,6
17.75,2.38,443249.52,3261857.37,6
123.78,6.28,441330.25,3261861.14,6
99.7,5.63,443601.67,3261849.12,6
51.25,4.04,443450.86,3261856.12,6
38.36,3.49,441377.06,3261868.56,6
450.69,11.98,440159.45,3261866.91,6
257.94,9.06,440793.6,3261866.74,6
19.25,2.48,443247.56,3261863.83,6
57.35,4.27,443598.02,3261859.53,6
787.71,15.83,440816.71,3261854.91,6
156.87,7.07,443618.5,3261864.43,6
434.29,11.76,440813.28,3261874.4,6
104.8,5.78,443481.5,3261862.45,6
116.79,6.1,441200.68,3261876.16,6
114.15,6.03,441354.29,3261876.61,6
110.68,5.94,441412.36,3261877.86,6
368.32,10.83,440150.06,3261884.4,6
81.95,5.11,443470.29,3261874.38,6
157.07,7.07,443631.78,3261876.05,6
2632.99,28.95,440478.25,3261874.82,6
43.39,3.72,443891.08,3261883.71,6
110.8,5.94,441417.08,3261897.89,6
58.87,4.33,443470.2,3261887.3,6
118.29,6.14,441508.04,3261898.61,6
277.44,9.4,442999.67,3261879.04,6
31.33,3.16,441122.28,3261906.84,6
124.85,6.3,443130.11,3261892.78,6
581.35,13.6,441900.76,3261892.34,6
152.54,6.97,443152.98,3261896.09,6
493.75,12.54,440614.74,3261903.59,6
75.7,4.91,443566.92,3261900.76,6
168.05,7.31,442206.64,3261905.52,6
43.47,3.72,441500.98,3261913.43,6
216.01,8.29,443621.44,3261903.45,6
82.94,5.14,441623.07,3261913.28,6
46.08,3.83,441035.11,3261918.67,6
75.13,4.89,443152.64,3261912.73,6
23.4,2.73,443640.75,3261920.02,6
419.87,11.56,441873.65,3261919.14,6
109.27,5.9,441327.2,3261928.76,6
45.16,3.79,443694.03,3261920.81,6
81.75,5.1,441413.86,3261932.84,6
188.21,7.74,441059.98,3261936.27,6
133.56,6.52,443605.85,3261924.58,6
299.45,9.76,443900.72,3261916.21,6
214.51,8.26,441083.06,3261946.32,6
443.29,11.88,443675.72,3261925.41,6
92.01,5.41,441381.24,3261952.67,6
43.87,3.74,439852.1,3261967.11,6
597.41,13.79,439990.59,3261959.23,6
65.33,4.56,443397.96,3261954.17,6
1113.46,18.83,443038.19,3261933.34,6
136.88,6.6,439627.2,3261975.34,6
73.66,4.84,443409.7,3261956.06,6
1154.49,19.17,441236.47,3261942.63,6
353.43,10.61,441173.11,3261962.16,6
105.8,5.8,443171.03,3261955.49,6
671.32,14.62,443241.02,3261935.7,6
244.22,8.82,443658.74,3261953.02,6
203.63,8.05,441835.44,3261965.14,6
71.68,4.78,443399.08,3261965.2,6
86.26,5.24,443368.6,3261964.94,6
57.63,4.28,443386.65,3261968.24,6
84.29,5.18,443418.19,3261969.43,6
195.86,7.9,440353.55,3261991.62,6
85.03,5.2,441262.44,3261987.16,6
156.18,7.05,442999.27,3261976.77,6
122.91,6.25,441534.74,3261989.44,6
171.05,7.38,443612.38,3261975.34,6
76.21,4.93,443418.84,3261979.96,6
642.82,14.3,439674.7,3261996.64,6
366.79,10.81,443225.57,3261977.4,6
59.81,4.36,443601.7,3261986.52,6
306.78,9.88,441286.02,3261992.01,6
409.03,11.41,439751.1,3262009.67,6
398.12,11.26,441372.67,3261991.89,6
140,6.68,443005.18,3261996.84,6
366.58,10.8,441755.32,3262006.61,6
121.82,6.23,443369.59,3262000.29,6
49.28,3.96,443380.89,3262006.19,6
129.32,6.42,441293.33,3262012.82,6
351.15,10.57,439867.86,3262015.91,6
413.15,11.47,440677.83,3262018.39,6
109.59,5.91,442098.33,3262013.56,6
177.17,7.51,439751.32,3262023.91,6
71.53,4.77,441465.2,3262021.23,6
149.37,6.9,439414.61,3262034.16,6
148.32,6.87,441346.41,3262019.61,6
1089.2,18.62,441398.51,3262008.42,6
51.94,4.07,439510.56,3262046.94,6
178.26,7.53,443616.09,3262023.41,6
30.2,3.1,439503.77,3262051.69,6
117.42,6.11,439675.47,3262051.46,6
206.31,8.1,441235.48,3262036.36,6
45.47,3.8,441332.44,3262047.46,6
720.36,15.14,443045.54,3262019.66,6
81.82,5.1,439395.67,3262061.96,6
83.34,5.15,441348.04,3262051.2,6
538.92,13.1,443013.4,3262031.11,6
71.77,4.78,443292.99,3262043.73,6
814.97,16.11,441750.44,3262038.86,6
291.98,9.64,441779.02,3262041.67,6
51.7,4.06,439413.88,3262065.87,6
59.66,4.36,443243.58,3262046.59,6
624.35,14.1,439870.09,3262054.8,6
94.65,5.49,439404.95,3262067.2,6
273.3,9.33,443157.92,3262035.19,6
256.35,9.03,443146.66,3262039.21,6
172.65,7.41,441509.22,3262056.09,6
460.63,12.11,439774.66,3262057.04,6
315.04,10.01,441827.6,3262051.29,6
27.32,2.95,441314.62,3262065.87,6
207.79,8.13,441842.41,3262055.52,6
331.52,10.27,441857.73,3262055.93,6
247.42,8.87,443056.91,3262057.46,6
58.68,4.32,441971.31,3262066.34,6
261.59,9.13,441876.59,3262061.04,6
71.17,4.76,443420.85,3262063.43,6
113.16,6,443226.02,3262065.73,6
117.5,6.12,441430.14,3262078.99,6
157.85,7.09,440741.23,3262081.47,6
113.07,6,441943.72,3262075.21,6
72.75,4.81,440277.09,3262089.06,6
1109.57,18.79,440217.84,3262083.55,6
34.62,3.32,441434.09,3262085.96,6
250.13,8.92,441253.64,3262079.59,6
361.77,10.73,441926.79,3262070.86,6
54.23,4.15,443335.76,3262076.89,6
490.23,12.49,443087.99,3262069.99,6
115.33,6.06,441416.33,3262087.79,6
102.55,5.71,443402.84,3262075.65,6
114.63,6.04,441938.72,3262084.56,6
396.45,11.23,440299.71,3262090.42,6
551.65,13.25,441277.92,3262077.62,6
16.35,2.28,441062.1,3262094.07,6
107.79,5.86,443308.91,3262082.61,6
756.34,15.52,441410.8,3262075.19,6
70.98,4.75,443210.56,3262082.19,6
43.83,3.74,441405.16,3262093.51,6
93.34,5.45,443383.26,3262084.03,6
95.02,5.5,441526.06,3262090.56,6
392.82,11.18,440767.15,3262089.78,6
82.13,5.11,441309.62,3262094.57,6
41.13,3.62,441262.16,3262096.78,6
44.51,3.76,440277.61,3262101.66,6
393.79,11.2,443287.08,3262077.39,6
410.69,11.43,441980.16,3262085.97,6
54.11,4.15,442022.73,3262094.65,6
780.57,15.76,440660.16,3262098.05,6
106.73,5.83,443320.68,3262089.15,6
315.54,10.02,443425.19,3262081.46,6
308.9,9.92,443342.35,3262089.7,6
19.01,2.46,440327.12,3262114.74,6
80.51,5.06,440923.68,3262108.43,6
128.66,6.4,440303.55,3262108.29,6
44.76,3.77,440597.6,3262112.69,6
57.08,4.26,443302.34,3262098.3,6
520.64,12.87,440585.24,3262104.21,6
113.97,6.02,441499.66,3262108.21,6
178.99,7.55,441524.8,3262108.25,6
123.22,6.26,440353.15,3262116.94,6
431.76,11.72,441921.58,3262107.51,6
45.92,3.82,441512.21,3262113.72,6
6407.75,45.16,441966.86,3262022.88,6
102.62,5.72,443297.06,3262107.26,6
98.74,5.61,441536.3,3262117.96,6
219.56,8.36,441191.86,3262119.79,6
65.94,4.58,441999.82,3262123.95,6
52.05,4.07,443388.27,3262117.37,6
480.94,12.37,441857.13,3262122.15,6
118.42,6.14,443409.5,3262111.3,6
423.41,11.61,441718.94,3262116.9,6
77.96,4.98,443277.29,3262122.06,6
174.82,7.46,441606.26,3262128.21,6
47.74,3.9,439177.83,3262146.63,6
76.35,4.93,443389,3262125.89,6
98.77,5.61,443369.04,3262126.42,6
146.03,6.82,441497.11,3262129.67,6
19.23,2.47,439228.37,3262151.05,6
359.79,10.7,440922.71,3262135.65,6
171.6,7.39,442040.64,3262136.33,6
44.03,3.74,442060.26,3262140.36,6
56.08,4.23,439164.91,3262156.45,6
210.41,8.18,443423.93,3262127.68,6
78.05,4.98,441959.45,3262142.68,6
71.24,4.76,443444.27,3262132.87,6
276.85,9.39,440981.58,3262140.5,6
172.98,7.42,440600.9,3262150.27,6
59.62,4.36,442050.87,3262143.17,6
44.01,3.74,442102.9,3262144.18,6
269.62,9.26,441821.71,3262134.59,6
37.41,3.45,440470.88,3262156.29,6
62.58,4.46,440459.12,3262156.87,6
68.22,4.66,441899.64,3262148.19,6
20.32,2.54,443522.02,3262142.17,6
75.23,4.89,443399.83,3262142.52,6
88.81,5.32,441846.62,3262151.66,6
134.49,6.54,443276.44,3262139.31,6
131.84,6.48,438713.45,3262168.23,6
126.89,6.36,443329.08,3262143.91,6
93.63,5.46,442038.26,3262149.78,6
200.45,7.99,439223.01,3262166.89,6
67.09,4.62,442022.7,3262155.57,6
234.1,8.63,441693.15,3262154.67,6
326.37,10.19,439892.95,3262153.73,6
62.6,4.46,443275.56,3262153.38,6
310.5,9.94,442049.65,3262153.47,6
126.88,6.36,443440.81,3262153.93,6
34.76,3.33,440902.94,3262171.43,6
53.45,4.12,442022.29,3262165.84,6
254.57,9,441675.45,3262163.08,6
108.52,5.88,440955.54,3262174.58,6
110.75,5.94,443286.74,3262162.08,6
70.15,4.73,438672.36,3262191.11,6
439.53,11.83,441068.71,3262183,6
113.79,6.02,438364.14,3262199.61,6
172.16,7.4,441654.95,3262176.95,6
916.88,17.08,441986.31,3262167.05,6
138.04,6.63,443712.77,3262167.55,6
96.64,5.55,442136.29,3262178.51,6
177.9,7.53,438676.34,3262197.48,6
170.35,7.36,442020.37,3262176.76,6
23.92,2.76,443357.9,3262177.3,6
118.91,6.15,438803.16,3262201.38,6
36.49,3.41,441462.88,3262189.92,6
168.88,7.33,440983.74,3262189.37,6
25.38,2.84,439953.72,3262200.91,6
343.67,10.46,441015.85,3262190.85,6
129.75,6.43,439263.85,3262208.44,6
41.59,3.64,438463.32,3262211.85,6
626.46,14.12,441428.57,3262178.65,6
61.63,4.43,439221.59,3262212.2,6
202.76,8.03,441033.4,3262197.16,6
108.27,5.87,441369.94,3262199.99,6
136.87,6.6,439236.1,3262209.65,6
203.03,8.04,438654.36,3262215.09,6
229.18,8.54,439899,3262202.57,6
265.52,9.19,440993.13,3262200.43,6
162.46,7.19,441765.91,3262202.72,6
690.48,14.83,440649.95,3262199.25,6
62.86,4.47,439237.47,3262222.15,6
161.58,7.17,439207.65,3262216.58,6
422.28,11.59,441683.76,3262199.98,6
243.62,8.81,438606,3262226.81,6
1038.29,18.18,438828.41,3262211.42,6
33.67,3.27,439188.59,3262226.58,6
231.81,8.59,439152.49,3262221.7,6
