id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度
B001786S64,健之佳健康药房(滩子口店),滩子口72号第1层门面1号2号,023-67510353;023-68437055,106.526298,29.497872,,,440511.8019328322,3263304.4993279427,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],64.90596
B0L21CU9FL,九龙坡区人民医院-住院部(2区3区),上游村1号,[],106.518566,29.489285,,,439757.2392604679,3262357.0119722304,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],40.7619
B0L1RHAZIX,九龙坡区人民医院急救部,九龙坡区上游村1号,[],106.518419,29.488421,,,439742.4777023614,3262261.354345822,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],45.46086
B0LRYAUN1Q,九龙坡区人民医院-住院部(一区二区),九龙街道上游村1号,023-68962816,106.518112,29.489652,,,439713.4454865743,3262397.9117306625,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],43.415432
B0L1RHBM0L,九龙坡区人民医院门诊部,九龙坡区上游村1号,023-68859080,106.517709,29.488775,,,439673.8589659868,3262300.94637538,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],41.658955
B0FFGCEXSD,鑫斛药庄(滩子口店),重庆市九龙坡区黄桷坪滩子口71号附5号(滩子口地铁站2A口步行250米),023-68085664;17784295342,106.526272,29.498375,,,440509.5756690216,3263360.246524684,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],65.22228
B0FFKSA7TI,万和医药(九龙坡龙江路店),龙江路71号附6号(滩子口地铁站2A口步行250米),023-68439961,106.526254,29.498376,,,440507.8314787098,3263360.3665310238,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],65.22228
B0L3RGNM9Q,重庆市九龙坡区人民医院B区住院大楼,筑梦大道与南北大道交叉口南220米,[],106.518084,29.489682,,,439710.74892053456,3262401.250322959,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],43.415432
B0FFFZ1G0J,曹明芳诊所,黃桷坪铁路四村12号附1号,023-61565050,106.544356,29.490457,,,442258.0004160687,3262473.8005326944,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],618.4558
B00170BNPL,其林健康中心诊所,滩子口田野小区C3号门面,023-68445049,106.525518,29.498203,,,440436.3883397416,3263341.574157807,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],65.22228
B0IBNUL0QZ,程康理疗,黄桷坪铁路三村11-8号,13996033597;15826082238,106.543351,29.492722,,,442161.8630886452,3262725.267690627,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.9,106.42647
B0H3JZ2RAR,乐泰亮甲(滩子口店),龙江路田野小区(滩子口地铁站2A口步行330米),15683440933,106.524943,29.498199,,,440380.65003593697,3263341.4254351687,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],62.393314
B0H2C5TP7X,王正强诊所,滩子口正街56号附34号,13983431317,106.526454,29.498916,,,440527.5333799149,3263420.0979046086,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],53.46935
B0JRK7WAL8,宜南慈中医综合诊所(中医内科 针灸推拿 柔手正骨),重庆市九龙坡区黄桷坪街道滩子口103号2一2,15223470387,106.525349,29.498666,,,440420.277824616,3263392.962474524,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],62.393314
B0KG75A3RF,龚南春口腔诊所,滩子口103号1-9号(滩子口地铁站2A口步行280米),[],106.52536,29.498466,,,440421.22700738383,3263370.7962406087,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],62.393314
B0L1RHBTH0,九龙坡区人民医院健康体检中心,上游村1号,[],106.517197,29.489306,,,439624.5399375458,3262360.0482241632,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],38.75469
B0K05SRX1Q,重庆世纪华康综合门诊部,滩子口118号(滩子口地铁站2A口步行430米),023-68966608,106.523556,29.498772,,,440246.541563268,3263405.6270614434,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],78.989784
B0K0K7BUKR,九康养生馆,田野小区北门旁(滩子口地铁站2A口步行250米),[],106.52434,29.498987,,,440322.6619745,3263429.0473388755,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.7,71.62461
B0LDYAI3VQ,和平新健康药房(九龙坡店),锦龙路177号,[],106.518025,29.495453,,,439708.4470498788,3263040.72492567,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],52.583202
B0I6ZC5IIE,重庆渝人堂诊所管理连锁有限公司九龙坡区新华诊所,新华七村202号附75号,[],106.519814,29.497737,,,439883.21225003706,3263292.873455727,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],94.16545
B0FFL1UXP2,鑫垚大药房中药馆,峡谷路467号,[],106.519489,29.474485,,,439837.9744040308,3260716.653203881,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],52.611115
B0FFMCAHL5,熙恩大药房(融汇江山E区店),融汇半岛江山D西北门西130米,[],106.519077,29.474098,,,439797.80038445885,3260673.98551214,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],41.782036
B0J32AAQZH,德雅口腔(巴南店),峡谷路440号,13594075242;18725870775,106.519436,29.473609,,,439832.318506737,3260619.61745318,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],38.618946
B0FFFZJ3EB,陈琳口腔,新华六村33号附12号,13640569886,106.519641,29.502255,,,439869.1121475631,3263793.5712199337,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],72.12277
B00178VSMP,和平药房(上江城店),直港大道48号附7号,023-81836379,106.529778,29.505522,,,440853.5726657175,3264150.3682110263,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],155.30853
B0J0YC84WZ,鑫斛大药房(融汇半岛店),融汇大道5号11幢附37号,023-66450964,106.518429,29.473099,,,439734.3825897839,3260563.628848424,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],38.569263
B0I637YDP4,社区美沙酮维持治疗门诊,马王坪正街与汇美路交叉口东北20米,[],106.5266,29.469733,,,440524.645740362,3260186.466387209,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],48.491528
B0FFJHUIDS,柯基缘动物诊所,天宝路118号润安大厦F1层,18680806323,106.528349,29.506762,,,440715.7891458168,3264288.49147249,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.0,143.26804
B0K35M81GA,中仁拾二堂筋骨养护(珠江花园店),直港大道28号附24号,18223084008,106.527116,29.506856,,,440596.3368180182,3264299.535996592,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],137.72525
B001797JZF,和田口腔,直港大道42号附7号,023-68121618,106.527424,29.507042,,,440626.2978956496,3264319.9881282626,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],163.90715
B0FFG9MQF6,龙建辉诊所,直港大道28号附35号,023-68453966;17784755324,106.526731,29.50673,,,440558.94753108185,3264285.7714750976,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],137.72525
B001786RJM,重庆渝西医院,铁马小学后,023-68062217;023-68409346;023-68411120,106.516539,29.503486,,,439569.1714946368,3263931.577223729,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],82.9752
B0FFHMVJ2K,杨家坪街道天宝路社区卫生服务站,直港大道30号附5号,023-68442569;023-68668631,106.527242,29.507302,,,440608.809547932,3264348.8898522896,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[],163.90715
B00170I3JD,济生仙果药房,直港大道28号附11号,13629726609,106.526979,29.507341,,,440583.3414619869,3264353.3454851,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],137.72525
B0KRC9DTSC,泽泰口腔(九龙坡印象汇店),杨家坪街道西郊三村2号第02-18-20号商铺,023-68188860;19112966609,106.512358,29.499722,,,439161.6689738478,3263516.6931098998,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],79.61806
B0L29ZRWAJ,金源康宠物,杨家坪街道直港大道95号,[],106.529261,29.50794,,,440804.8690864902,3264418.553082132,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.2,143.26804
B0FFG83F0V,重庆渝西医院住院部,重庆渝西医院,023-68062421,106.516123,29.503583,,,439528.907435744,3263942.541298266,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],96.30349
B0FFLIQUDR,大白牙口腔(融汇店),融汇大道301号,023-62869878;023-66240318,106.513108,29.474099,,,439219.0757388863,3260677.1972426963,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],26.208584
B0FFFR54H9,重庆珠江医院,杨家坪直港大道63号、65号(近天宝路),023-68442569,106.528313,29.50816,,,440713.1144653383,3264443.412584024,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[],159.1207
B001797G2V,真善美药房(九龙坡区直港大道店),直港大道26号附38号,023-62809399;023-68198491;17623611986,106.526657,29.508,,,440552.5171569694,3264426.529275793,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],137.72525
B0FFLBRUR2,巴南古理中医综合诊所,融汇大道307号,13436119392,106.513065,29.474521,,,439215.15842699935,3260723.978445633,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],19.217268
B0K0MUMD3B,愈康康复中心(九龙坡印象汇店),杨家坪西郊三村2号重庆九龙坡印象汇,15310551628,106.512287,29.500436,,,439155.2137222674,3263595.843703651,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],72.46021
B0G13R37LD,泉源堂(直港大道店),直港大道53号,023-68663303;15310315830,106.528135,29.508194,,,440695.8820609098,3264447.2706293217,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],159.1207
B0J6S73SAE,康敏诊所西郊三村店,西郊三村1号附19号(动物园地铁站2号口步行470米),[],106.513456,29.501233,,,439269.00058101176,3263683.543056812,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],79.577255
B0FFKPFVA8,善仁堂国医馆(西流沱店),汇北路239号附6号1-1-6,13320286555,106.511533,29.476066,,,439067.5477208357,3260895.9694601665,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],27.824118
B00170I24T,和平药房(西郊店),杨家坪西郊路广厦经典21-8号,[],106.511826,29.499414,,,439109.9175398232,3263482.8440327058,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.97111
B00178VR3V,桐君阁大药房(九龙坡区三十九店),直港大道26号附35号,023-86196813;13627690523,106.526331,29.508103,,,440520.9805477563,3264438.108654285,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],137.72525
B0JKMH6ZJD,牙舵手·康悦美口腔(融汇店),融汇大道287号1层,023-62579766,106.513496,29.473093,,,439256.094601705,3260565.5272324327,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],24.429535
B001786S0W,和平药房(珠江花园店),杨家坪直港大道珠江花园1栋B3第1层39号,023-81836380,106.527367,29.508297,,,440621.5056406024,3264459.0751580303,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],159.1207
B0FFFRRHAG,蔡氏专业理疗坊,西郊三村1号4幢附4号(动物园地铁站2号口步行420米),15023077957,106.512962,29.501228,,,439221.11450390046,3263683.24701004,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.7,79.577255
B0FFFRZDB5,唐氏药房(直港大道店),直港大道31号附1-2号,023-68621249,106.527317,29.508351,,,440616.69103362464,3264465.084053151,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],159.1207
B0FFHGUOVA,万和医药(九龙坡区九龙广场店),西郊路西郊三村2号印象汇(九龙坡店)F2层,023-68412028;023-68780249;13752838489,106.512005,29.50029,,,439127.7921132606,3263579.813948218,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],79.61806
B0JDGSRJ2F,鑫斛大药房(江上公馆店),融汇大道293号,023-62334840,106.513075,29.474125,,,439215.8917292466,3260680.095340016,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],26.208584
B0HU5AOG3S,重庆市巴南区李家沱街道社区卫生服务中心,李家沱马王坪正街101号,023-62850052,106.530462,29.466266,,,440897.0915080781,3259800.348154132,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,巴南区,,[],24.225658
B0LBT6300X,笑心堂大药房,广厦经典西北门旁(动物园地铁站2号口步行170米),13797697952,106.511018,29.499276,,,439031.5145616232,3263467.976322864,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],109.97111
B0KB35VI2C,渝一口腔,谢家湾直港大道17号,023-68855566,106.525859,29.508676,,,440475.56827112735,3264501.840314303,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],124.01597
B001786SBD,你好针灸推拿,杨家坪直港大道26号附21号,13983701319,106.525729,29.508216,,,440462.6992234583,3264450.9373920797,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.9,117.537704
B0FFGTPZW3,郑远元专业修脚房(直港大道店),直港大道17号附8号,17772999072,106.526499,29.508391,,,440537.4318678519,3264469.934068379,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,4.3,159.53325
B0FFGT1LH4,鑫斛药庄(珠江花园店),直港大道23号,023-68433103;17830560916,106.526975,29.508399,,,440583.5715958991,3264470.577252982,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],159.53325
B0FFFE9A9W,代医生诊所,李家沱马王坪新村1-2,15823360348,106.536361,29.467121,,,441469.5639001983,3259892.105182398,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],47.648373
B0GRR5L8EZ,郑如刚中医诊所,杨家坪直港大道18号附67号,[],106.521852,29.507374,,,440086.4345734472,3264359.6317977826,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],61.976334
B0HA978P5V,王蒙口腔,马王坪正街22号庆丰花园702幢一层,023-86539138,106.536258,29.466741,,,441459.3585902896,3259850.052049634,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],47.648373
B0GU9XV0A3,康邻大药房(融汇江上店),融汇大道432-436,18166384247,106.516225,29.471025,,,439519.4603859622,3260334.9668130204,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],21.529732
B001799H0Z,高新区人民医院(下石桥门诊部),西郊三村1号公务员小区3栋,023-68780722,106.512354,29.501331,,,439162.2430322848,3263694.977518486,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],79.96712
B00170I3IS,但唐轩口腔,直港大道26号天鹅山庄2栋2楼,023-68439323;13340246060,106.525271,29.508318,,,440418.3684184609,3264462.473828843,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],86.15435
B0JK9UAWNT,惠耳听力助听器(重庆马王坪店),马王坪正街91-9号,023-62595366;18996285895,106.533589,29.465904,,,441200.0842294273,3259758.654949072,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],34.180645
B0LBMM016Z,自然之声助听器(马王坪店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534838,29.466247,,,441321.3881986953,3259796.030256198,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],33.144318
B0J3MZ4FHO,上寿颐年居家养老服务站,直港大道18号附38号,023-68607879;15320370790,106.523361,29.507991,,,440233.05440076615,3264427.22106751,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,4.2,49.983818
B0FFKTYNU2,重庆荣美医疗美容医院,南滨西路33号附25号,18623067786,106.556254,29.491819,,,443412.1405911258,3262618.8695099647,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,[],98.674065
B0L6KR8PO9,蜗艾蜗家艾公馆,李家沱街道峡谷路243号附18号,13350350771,106.515742,29.471102,,,439472.6753759711,3260343.749566385,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.9,21.529732
B0FFHKKZR7,郑远元专业修脚房(马王坪店),马王坪正街22号1-14,15229552215,106.536654,29.466748,,,441497.7595408418,3259850.628688138,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.9,55.47036
B0FFJ85YMT,自然之声助听器(岳阳妇幼店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534836,29.466091,,,441321.1044609135,3259778.746093901,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],33.144318
B0HUBADTXS,满足里修脚连锁(重庆融汇半岛店),李家沱街道汇宾一路253号,18375892582,106.512067,29.473716,,,439117.916547752,3260635.303634991,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.1,24.683064
B0FFJOBVOK,鑫斛大药房(桥南村店),马王坪正街101号附9号-10号,023-67515368,106.53074,29.466171,,,440923.9920071308,3259789.680884208,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],24.225658
B0L1FR00QX,长生源科技理疗中心,直港大道18号附35号,18083012532,106.523469,29.50815,,,440243.6154440842,3264444.783286115,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.7,49.983818
B0L6P4683T,品尚口腔(马王坪店),茂苑B区北门东50米,16623928246,106.537927,29.466567,,,441621.08841064107,3259829.9347038013,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],69.79182
B0K3A1G32P,芸禾堂中医诊所,马王坪正街与马王坪后街交叉口西北60米,13696438866,106.538065,29.466906,,,441634.66331303125,3259867.4275356177,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],69.79182
B0KGHH327H,万和医药连锁(马王坪店),马王坪正街27号1楼2号附1号,023-62588044,106.536016,29.466198,,,441435.58178618416,3259790.008028095,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],35.4502
B0FFIIUWB6,龙凤药房(融汇店),融汇半岛江上公馆B区东南门旁,023-66230594,106.512133,29.473731,,,439124.32457561366,3260636.931169595,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],23.543806
B0LUD7CV9U,杨家坪街道社区卫生服务中心西郊三村社区卫生服务站,西郊路29号附9号,[],106.511928,29.501386,,,439120.9840707065,3263701.294533194,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],79.96712
B0IUDDH8CT,王小梅经络养生馆,茂苑B区北门旁,[],106.537421,29.466489,,,441571.98087035207,3259821.545856139,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.5,40.92651
B0H09DL64F,美万佳大药房,李家沱街道汇宾一路259号,[],106.512087,29.473742,,,439119.87119385647,3260638.174049376,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],23.543806
B0I6JR33RZ,饿了么全能超市-和平药房(汇宾一路店),汇宾一路241号,023-66283501,106.511755,29.473657,,,439087.63114591176,3260628.9294438623,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],24.683064
B0L6PDCVRA,奥德声助听器,马王坪正街28号-1,17783398700,106.534783,29.466127,,,441315.9861717665,3259782.761682442,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],33.144318
B0FFHX5904,瑞派名望志远动物医院·猫科·內科·异宠专科(直港大道分院),直港大道18号1栋1-12号,023-68420537,106.523081,29.508795,,,440206.3885088329,3264516.450736577,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.4,49.971004
B00170I4QD,全兴药品(李家沱二分店),典雅苑北门旁,023-62403795,106.535678,29.466049,,,441402.7228069196,3259773.66848044,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],35.4502
B0I3GSHQY6,一丸堂肤康馆(杨家坪直港大道店),直港大道君安楼15号附3号,15730280489,106.524654,29.508712,,,440358.7982075834,3264506.446485876,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],86.15435
B0FFJL6MY5,三角保健洗浴广场,三角碑九亩地浩泰大厦,[],106.532265,29.465851,,,441071.6748659964,3259753.451570686,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,4.0,33.110043
B0FFFYK7AF,鑫斛药庄(茂苑店),茂苑B区北门旁,[],106.537606,29.466562,,,441589.9607097054,3259829.541634005,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],69.79182
B00170AB9N,秦牙科,典雅苑北门旁,15923900008,106.536004,29.46618,,,441434.4078934929,3259788.019619653,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],35.4502
B0H33GPX29,和平药房融汇大道店,融汇大道融汇半岛十一期261号,023-62579674,106.513667,29.47175,,,439271.8736964134,3260416.6300112526,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],20.633465
B0FFICF69L,巴南张正菊诊所,融汇半岛江上公馆B区东南门西70米,13990707706,106.5119,29.473694,,,439101.7118226533,3260632.953302777,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],24.683064
B0FFJUFXRW,琳港养生保健按摩店,直港大道18号附29号,13752843658,106.523241,29.508617,,,440221.7914541703,3264496.64552856,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],49.971004
B0FFH28QOD,善仁堂大药房(马王坪正街店),水轮村8号附4号,023-66282086;13320286555,106.535328,29.465877,,,441368.686947256,3259754.786613628,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],33.144318
B0J1AZ2PHJ,重庆医药集团和平药房汇宾一路店,汇宾一路241号,023-66283501,106.511765,29.473589,,,439088.5600506511,3260621.389626208,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],24.683064
B001791TF1,万鑫药房(天富店),马王坪后街枯井湾3号附10号,19922862802,106.538225,29.466376,,,441649.873768452,3259808.6221233,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],40.92651
B001792IXJ,黄金甲灰指甲手足癣,李家沱马王坪正街23号一幢商21号,15923526740,106.536969,29.466193,,,441527.98414887127,3259788.9751971057,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[],38.512638
B0LD1PDSMR,艾昇堂,南北大道辅路与直港大道交叉口西南20米,[],106.523275,29.508625,,,440225.0915091001,3264497.514481131,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[],49.971004
B0FFIRGVSG,张安洪诊所,祥和·如意居西北门旁,18523392971,106.508297,29.497196,,,438766.51340672135,3263238.93460586,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],95.60379
B0017931OH,翟素春诊所,马王坪正街85号附6号,[],106.534105,29.465723,,,441250.01268873457,3259738.3393288106,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],24.541924
B0J67UPREE,胡永兰口腔诊所,杨家坪街道上游三村8号附14号,023-89899958,106.509299,29.499468,,,438865.0051039201,3263490.1525384937,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],144.2544
B0I2CRDFQR,苏渝养生馆,融汇半岛·拾光公馆,[],106.515017,29.470138,,,439401.8075710824,3260237.3128517065,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.8,15.932533
B0017943ZB,梁玉诊所,马王坪正街17号附22号,023-62866678,106.538361,29.466311,,,441663.0234344345,3259801.3518440565,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],63.197723
B0G3SSWUN9,针艾康中医馆,南滨西路35号附9号3-28,023-62955666,106.556894,29.490625,,,443473.51797479135,3262486.2602353627,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,南岸区,,[],191.67197
B0017931OK,高怀远诊所,马王坪正街17号立丹大厦F1层,[],106.53831,29.466102,,,441657.9587193689,3259778.2197019323,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],63.197723
B0FFG7JE0M,张杰儿科诊所,马王坪后街典雅苑,[],106.536621,29.465551,,,441493.8726886939,3259718.0148492674,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],23.918484
B0GKVS433I,重庆市第七人民医院-眼耳鼻喉口腔分院,李石路与马王坪正街交叉口东南20米,023-62850631,106.540024,29.465822,,,441823.9926826535,3259746.337701536,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[],56.309082
B0LGBA0XI4,悦耳欣可视采耳李家沱旗舰店,李家沱马王坪正街17号悦耳欣可视采耳李家沱旗舰店,[],106.538779,29.46627,,,441703.5302417656,3259796.59965374,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,3.9,63.197723
B0G0FRBMMJ,布尔动物医院,汇滨一路240号,13996728586,106.511231,29.473103,,,439036.494940954,3260567.818948179,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,巴南区,,4.4,22.8886
B0HRUDGR0D,重庆玺雅医疗美容,南滨西路35号附93-31,[],106.557125,29.490625,,,443495.9108908704,3262486.148061566,090201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,3.4,167.0079
B0JDPULMJL,牙舵手·康悦美口腔,李家沱街道马王坪正街12号2-201铺,[],106.540728,29.466286,,,441892.51901983726,3259797.398537889,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[],66.72234
B0FFKAQJ81,鑫斛大药房(动物园轻轨站店),动物园轻轨站轻轨综合楼上游三村8号附7号,023-68036295,106.509125,29.499556,,,438848.1919716087,3263499.9946597484,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],141.59639
B0FFIGP7IE,一心堂大健康药店(杨家坪店),杨家坪直港大道天宝新城商住楼A栋3-1-1号,023-68171949;023-68527970;13102354073,106.521438,29.508871,,,440047.1903727433,3264525.7175078136,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],59.68838
B0FFHD9QOZ,桔色成人(旗舰店),直港大道13号附9号,18680805530,106.523082,29.509049,,,440206.6347030783,3264544.594235743,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],62.50003
