geometry,Area_m2,Radius_m,Center_X,Center_Y,Area_mu,Entity,Layer,LyrFrzn,LyrOn,Color,Linetype,Elevation,LineWt,RefName,DocUpdate
"POLYGON Z ((439157.8772000002 3257943.716600001 3, 439157.67189999996 3257925.7733 3, 439146.5466999996 3257925.9566 3, 439146.6544000008 3257943.901499999 3, 439157.8772000002 3257943.716600001 3))",200.54,7.99,439152.19,3257934.85,0.3,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440844.69399999926 3257931.925100001 3, 440842.7249000001 3257929.1967 3, 440838.1535999996 3257932.3944 3, 440840.31809999887 3257935.1185999997 3, 440844.69399999926 3257931.925100001 3))",18.8,2.45,440841.46,3257932.16,0.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439374.1826998333 3257948.8074470265 3, 439370.2851000009 3257943.720899999 3, 439364.84440000023 3257948.138299999 3, 439368.7795000012 3257953.1642 3, 439374.22089999996 3257948.8573 3, 439374.1826998333 3257948.8074470265 3))",44.81,3.78,439369.54,3257948.46,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439559.3331000005 3257898.264199999 3, 439529.36770000006 3257883.870999999 3, 439502.8437999988 3257938.8702999996 3, 439532.61260000063 3257953.160499999 3, 439559.3331000005 3257898.264199999 3))",2022.94,25.38,439531.05,3257918.51,3.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440885.2789999996 3257941.7118999986 3, 440877.0664999995 3257940.1108000004 3, 440875.8316000005 3257946.0080999993 3, 440883.9464000006 3257947.6113 3, 440885.2789999996 3257941.7118999986 3))",50.21,4.0,440880.53,3257943.86,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441592.5997000006 3257943.032500001 3, 441586.5179000009 3257920.5438 3, 441571.6131999991 3257924.4722000016 3, 441577.69520000083 3257946.9605000005 3, 441592.5997000006 3257943.032500001 3))",359.07,10.69,441582.11,3257933.75,0.54,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441010.20270000043 3257946.8770000013 3, 441008.61469999875 3257942.4784000004 3, 440998.96790000005 3257945.8897999995 3, 441000.5565999997 3257950.399199999 3, 441010.20270000043 3257946.8770000013 3))",48.47,3.93,441004.57,3257946.42,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440915.9870999999 3257949.380899999 3, 440913.00980000047 3257941.244799999 3, 440902.97169999883 3257944.666600001 3, 440901.78050000116 3257941.3677999983 3, 440883.0849999995 3257950.620400001 3, 440886.4600999995 3257959.9667000016 3, 440915.9870999999 3257949.380899999 3))",323.75,10.15,440898.92,3257949.93,0.49,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441759.8515999991 3257952.4727 3, 441765.4475999987 3257958.8016000004 3, 441772.4345000007 3257952.6993 3, 441764.4820999986 3257943.6411000006 3, 441757.4938000005 3257949.522199999 3, 441759.8515999991 3257952.4727 3))",112.51,5.98,441764.94,3257951.2,0.17,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440921.1143999996 3257957.8047000007 3, 440915.91739999916 3257954.1461 3, 440912.0429999987 3257959.5443999986 3, 440917.33819999977 3257963.3116000006 3, 440921.1143999996 3257957.8047000007 3))",42.81,3.69,440916.6,3257958.71,0.06,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440912.42239999946 3257957.6531000007 3, 440910.7392000003 3257953.6999999993 3, 440896.41509999894 3257958.9835 3, 440899.5921999997 3257967.8909000005 3, 440909.62980000087 3257964.3582999995 3, 440908.54019999964 3257961.7222000007 3, 440912.42239999946 3257957.6531000007 3))",127.55,6.37,440904.33,3257960.71,0.19,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441596.0404999996 3257964.3510000007 3, 441590.6575999997 3257944.6189 3, 441578.7739999996 3257947.9377999995 3, 441584.15639999905 3257967.5587 3, 441596.0404999996 3257964.3510000007 3))",251.4,8.95,441587.41,3257956.11,0.38,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440897.9402000004 3257969.2548 3, 440894.1692999996 3257959.0303999996 3, 440884.9128000006 3257962.547 3, 440891.21720000065 3257971.8322000005 3, 440897.9402000004 3257969.2548 3))",93.29,5.45,440891.93,3257965.41,0.14,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440862.1187000001 3257972.3292000005 3, 440860.4992000001 3257962.6138999993 3, 440842.06099999987 3257965.8802999994 3, 440843.8753000007 3257975.480499999 3, 440862.1187000001 3257972.3292000005 3))",182.64,7.62,440852.15,3257969.06,0.27,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439506.6206999989 3257982.670399999 3, 439500.61349999957 3257974.140799999 3, 439489.82039999857 3257981.6523000007 3, 439489.86152257846 3257981.712197538 3, 439495.82880000095 3257990.4038999993 3, 439506.6206999989 3257982.670399999 3))",139.05,6.65,439498.21,3257982.23,0.21,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440855.33229999966 3257980.7799999984 3, 440854.02400000114 3257974.1602 3, 440840.17250000045 3257976.887499999 3, 440841.6775999996 3257983.7246999997 3, 440855.33229999966 3257980.7799999984 3))",96.53,5.54,440847.76,3257978.89,0.14,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441021.1606999997 3257983.9860999994 3, 441013.51690000005 3257979.2687 3, 441010.80860000005 3257983.645 3, 441018.1607999989 3257988.5898999996 3, 441021.1606999997 3257983.9860999994 3))",47.45,3.89,441015.96,3257983.89,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441608.0415000013 3257981.304300002 3, 441601.9904999996 3257964.1319999984 3, 441587.97009999887 3257969.0401000003 3, 441593.82609999995 3257986.215500001 3, 441608.0415000013 3257981.304300002 3))",271.69,9.3,441597.97,3257975.19,0.41,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439716.094299999 3257984.6550000003 3, 439700.6554000004 3257983.1838999996 3, 439701.06980000075 3257987.1640000017 3, 439704.7948999994 3257989.5286999997 3, 439703.36930000025 3257996.092700002 3, 439710.89739999955 3257997.4967999994 3, 439716.094299999 3257984.6550000003 3))",138.45,6.64,439708.25,3257989.49,0.21,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440859.993300001 3257992.8688 3, 440857.58010000095 3257981.0653000013 3, 440848.5081999996 3257982.806099999 3, 440850.8238000006 3257994.6116 3, 440859.993300001 3257992.8688 3))",111.78,5.96,440854.23,3257987.85,0.17,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440906.47059999936 3257991.7880000016 3, 440901.24750000064 3257978.6109 3, 440902.4978999996 3257980.4599 3, 440908.4442999996 3257978.674300001 3, 440904.86690000014 3257968.1133999997 3, 440895.9964000004 3257970.846300001 3, 440900.4282000006 3257977.3993999995 3, 440889.71209999925 3257981.612600001 3, 440895.4605000001 3257996.0056999987 3, 440906.47059999936 3257991.7880000016 3))",269.53,9.26,440899.59,3257982.69,0.4,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439146.0531 3257957.5374999987 3, 439134.50179999904 3257951.7446999988 3, 439109.3266000006 3258001.1199 3, 439120.7799000007 3258006.9163 3, 439146.0531 3257957.5374999987 3))",714.11,15.08,439127.68,3257979.3,1.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441748.06769999885 3258005.9627 3, 441740.8115999998 3257999.3308000015 3, 441733.54209999926 3258007.2119999994 3, 441740.89649999986 3258013.9527000007 3, 441748.06769999885 3258005.9627 3))",106.25,5.82,441740.82,3258006.63,0.16,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439559.32950000046 3258028.4348999998 3, 439547.54099999915 3258016.5812 3, 439545.3094000004 3258018.9495 3, 439543.36729999946 3258020.7586000008 3, 439555.1551000005 3258032.5018000007 3, 439559.3023710054 3258028.4613303645 3, 439559.32950000046 3258028.4348999998 3))",97.56,5.57,439551.35,3258024.57,0.15,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440898.57400000055 3258027.2929999987 3, 440892.3476999999 3258014.682399999 3, 440885.3370000001 3258018.1522000004 3, 440891.7587000008 3258030.758600001 3, 440898.57400000055 3258027.2929999987 3))",109.09,5.89,440891.99,3258022.7,0.16,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440911.240100001 3258038.994000001 3, 440905.9998999997 3258028.024499999 3, 440895.28870000015 3258033.233 3, 440900.8223999989 3258044.3070000005 3, 440911.240100001 3258038.994000001 3))",144.78,6.79,440903.31,3258036.13,0.22,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439653.50409999967 3258051.3442 3, 439644.41209999943 3258049.6360000004 3, 439643.56249999953 3258054.526900001 3, 439652.65449999983 3258056.2350999983 3, 439653.50409999967 3258051.3442 3))",45.92,3.82,439648.53,3258052.94,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439676.6097999989 3258061.2003999995 3, 439678.34349999996 3258057.1786000007 3, 439672.8594999998 3258054.625999999 3, 439670.92990000034 3258058.5409000004 3, 439676.6097999989 3258061.2003999995 3))",26.92,2.93,439674.68,3258057.9,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439608.1515999998 3258028.063100001 3, 439598.32309999876 3258066.360200001 3, 439561.456199999 3258057.420299999 3, 439597.67749999964 3258072.6873000013 3, 439616.75720000063 3258030.1144999987 3, 439608.1515999998 3258028.063100001 3))",341.0,10.42,439599.58,3258051.95,0.51,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441815.5546000006 3257988.7443999993 3, 441808.4451999997 3257990.4155999995 3, 441813.4248000002 3258008.278100001 3, 441809.2388999998 3258009.5676000006 3, 441823.94619999954 3258040.0059 3, 441829.1459999988 3258062.1857000003 3, 441836.8401000006 3258060.5054999995 3, 441815.5546000006 3257988.7443999993 3))",611.56,13.95,441821.75,3258024.45,0.92,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439611.9241000009 3258070.975500001 3, 439608.0111999995 3258069.8315999983 3, 439606.6701999996 3258074.1776999994 3, 439610.68010000075 3258075.2091 3, 439611.9241000009 3258070.975500001 3))",18.4,2.42,439609.31,3258072.55,0.03,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441239.7050999992 3258075.7281 3, 441237.21300000063 3258066.9148 3, 441233.5098999996 3258067.9855000004 3, 441235.10340000014 3258073.3823 3, 441231.30270000006 3258074.4548000013 3, 441232.2018999996 3258077.9821000006 3, 441239.7050999992 3258075.7281 3))",49.37,3.96,441235.76,3258072.96,0.07,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440837.2924000005 3258084.852999999 3, 440836.25649999955 3258074.7931999983 3, 440818.88460000115 3258076.708499999 3, 440820.01819999993 3258086.766200001 3, 440837.2924000005 3258084.852999999 3))",176.32,7.49,440828.11,3258080.78,0.26,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((442081.4832000007 3258083.859600001 3, 442079.29610000004 3258076.470200001 3, 442061.88059999916 3258081.830000001 3, 442063.96970000124 3258089.109799999 3, 442081.4832000007 3258083.859600001 3))",139.44,6.66,442071.68,3258082.81,0.21,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((442205.9219000004 3258099.7682000003 3, 442203.5348999996 3258091.3825 3, 442179.31100000057 3258098.0418000007 3, 442181.40600000106 3258106.4312 3, 442205.9219000004 3258099.7682000003 3))",219.33,8.36,442192.56,3258098.91,0.33,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440836.7868 3258114.9973999998 3, 440835.1388000002 3258100.5190000003 3, 440823.9160000008 3258101.862099999 3, 440825.75879999914 3258116.2257 3, 440836.7868 3258114.9973999998 3))",162.68,7.2,440830.4,3258108.38,0.24,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439486.4754999996 3258123.8504000017 3, 439484.28970000066 3258117.5759999985 3, 439480.2956999991 3258119.0899000005 3, 439482.57779999974 3258125.1410000008 3, 439486.4754999996 3258123.8504000017 3))",27.45,2.96,439483.41,3258121.39,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441135.22119999933 3258120.8066 3, 441137.64539999934 3258117.988 3, 441140.29540000024 3258120.371699999 3, 441144.5617999994 3258115.4110000012 3, 441141.7166000004 3258113.0310999993 3, 441143.75219999976 3258110.5527999997 3, 441139.7297000006 3258107.199600001 3, 441131.0022000003 3258117.2361 3, 441135.22119999933 3258120.8066 3))",95.64,5.52,441138.3,3258114.67,0.14,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438837.70560000034 3258132.7590999994 3, 438835.71240000054 3258125.8080000007 3, 438824.5151000001 3258129.1788000003 3, 438826.5068999994 3258135.9083999987 3, 438837.70560000034 3258132.7590999994 3))",83.09,5.14,438831.14,3258130.9,0.12,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439489.206199999 3258139.5314 3, 439484.5316000009 3258125.326500001 3, 439481.2184 3258126.3847000003 3, 439485.7940000008 3258140.3698999994 3, 439489.206199999 3258139.5314 3))",51.78,4.06,439485.19,3258132.91,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441127.32469999924 3258122.7388999993 3, 441123.1056000014 3258119.1684000017 3, 441114.5757999995 3258129.6444999995 3, 441118.7936 3258132.993300001 3, 441127.32469999924 3258122.7388999993 3))",73.24,4.83,441120.96,3258126.11,0.11,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438670.1266000009 3258145.8773999987 3, 438663.06209999986 3258138.7668999983 3, 438659.3791 3258142.4695999995 3, 438666.4422000005 3258149.3587999996 3, 438670.1266000009 3258145.8773999987 3))",51.16,4.04,438664.74,3258144.1,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441105.03250000044 3258133.826500001 3, 441095.8112000008 3258126.3697000006 3, 441091.4488000007 3258131.6654 3, 441100.6715999996 3258139.3436 3, 441105.03250000044 3258133.826500001 3))",82.86,5.14,441098.26,3258132.82,0.12,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((439612.104699999 3258133.5657000006 3, 439607.6915999994 3258130.4370999997 3, 439596.94180000015 3258145.2655999986 3, 439601.355499999 3258148.505100001 3, 439612.104699999 3258133.5657000006 3))",99.92,5.64,439604.51,3258139.46,0.15,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438862.43349999964 3258156.6676 3, 438860.4475999987 3258150.9353999994 3, 438852.0758999989 3258153.824899999 3, 438853.96420000074 3258159.5585999987 3, 438862.43349999964 3258156.6676 3))",53.87,4.14,438857.24,3258155.25,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441270.0977 3258148.134299999 3, 441267.4039000012 3258138.2167000007 3, 441256.78099999984 3258141.0855 3, 441259.4755999999 3258151.1137000015 3, 441270.0977 3258148.134299999 3))",113.82,6.02,441263.43,3258144.64,0.17,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438764.10879999865 3258156.4909000006 3, 438760.20109999983 3258155.4361000014 3, 438758.01329999894 3258164.5497999988 3, 438761.82220000017 3258165.3844999997 3, 438764.10879999865 3258156.4909000006 3))",36.85,3.42,438761.04,3258160.44,0.06,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438758.448999999 3258156.0138 3, 438735.1199000004 3258152.8929999983 3, 438733.3493999996 3258166.432099999 3, 438756.4838999993 3258169.6665 3, 438758.448999999 3258156.0138 3))",321.79,10.12,438745.87,3258161.25,0.48,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438917.3576999996 3258172.7061000005 3, 438916.05920000025 3258167.74 3, 438906.5107000008 3258169.764100001 3, 438907.5179000001 3258174.956100001 3, 438917.3576999996 3258172.7061000005 3))",51.7,4.06,438911.84,3258171.31,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438694.2060000013 3258192.5381000005 3, 438696.1277999991 3258187.8603 3, 438663.57890000014 3258175.5397 3, 438661.0842000003 3258182.2185000004 3, 438684.0544999998 3258191.0079999985 3, 438684.72489999986 3258189.0053000003 3, 438694.2060000013 3258192.5381000005 3))",227.81,8.52,438677.59,3258184.42,0.34,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((438917.89669999946 3258181.1176000005 3, 438917.57239999954 3258175.9155000006 3, 438905.6786000008 3258177.3095999993 3, 438899.03519999975 3258191.8088 3, 438904.90240000054 3258194.0491999993 3, 438909.51140000066 3258181.9059999995 3, 438917.89669999946 3258181.1176000005 3))",135.78,6.57,438907.69,3258183.53,0.2,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441061.7320999988 3258175.2567 3, 441055.76720000023 3258173.7169 3, 441053.57280000066 3258182.403200001 3, 441059.34179999866 3258183.8362000003 3, 441061.7320999988 3258175.2567 3))",54.06,4.15,441057.61,3258178.78,0.08,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440030.0399999999 3258187.1687999996 3, 440022.3001000005 3258183.2291 3, 440020.5593999991 3258186.1454000003 3, 440028.49530000007 3258190.1918 3, 440030.0399999999 3258187.1687999996 3))",29.84,3.08,440025.35,3258186.69,0.04,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441054.8851999998 3258173.1811 3, 441049.1161000008 3258171.748099999 3, 441045.67750000133 3258184.6698 3, 441051.4486000001 3258186.4350000015 3, 441054.8851999998 3258173.1811 3))",81.01,5.08,441050.29,3258179.03,0.12,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441276.8533000001 3258184.7819 3, 441267.6706999989 3258150.3978 3, 441263.2858999993 3258151.7031 3, 441272.4671999988 3258185.8654999994 3, 441276.8533000001 3258184.7819 3))",161.27,7.16,441270.06,3258168.15,0.24,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440024.4971000014 3258207.5569 3, 440024.160199999 3258200.2518999996 3, 440019.9606999996 3258200.3384 3, 440020.29759999976 3258207.6434000004 3, 440024.4971000014 3258207.5569 3))",30.71,3.13,440022.23,3258203.95,0.05,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((441464.13520000025 3258200.3312 3, 441462.3397999997 3258193.717900001 3, 441453.2805999996 3258196.4374000006 3, 441455.2703999991 3258202.936 3, 441464.13520000025 3258200.3312 3))",63.79,4.51,441458.76,3258198.34,0.1,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((442153.37750000117 3258196.4584 3, 442151.2958000012 3258190.3956000013 3, 442141.473000001 3258193.751599999 3, 442143.45789999876 3258199.9263 3, 442153.37750000117 3258196.4584 3))",67.34,4.63,442147.39,3258195.14,0.1,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((442175.5220000007 3258200.6806000015 3, 442171.56990000035 3258191.3208000003 3, 442154.94680000003 3258198.2081000013 3, 442158.89910000016 3258207.567299999 3, 442175.5220000007 3258200.6806000015 3))",182.8,7.63,442165.23,3258199.44,0.27,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440439.7810999997 3258216.901900002 3, 440439.72950000025 3258208.2616 3, 440417.07130000007 3258208.7421999997 3, 440417.3181999986 3258217.378399999 3, 440439.7810999997 3258216.901900002 3))",194.96,7.88,440428.47,3258212.81,0.29,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
"POLYGON Z ((440402.76600000024 3258217.6870000013 3, 440402.54699999996 3258213.7032999992 3, 440383.3067999998 3258214.111099999 3, 440383.4356000009 3258219.3153000018 3, 440402.76600000024 3258217.6870000013 3))",88.77,5.32,440392.59,3258216.23,0.13,LWPolyline,重庆市,0,1,215,Continuous,3.0,25,,2019-12-31
